checked_at,source_kind,url,final_url,facility_count,sample_facility_names,sample_facility_ids,http_status,ok,error,load_ms,html_bytes,charset,page_title,meta_description,h1_count,h1_text,h2_count,text_chars,image_count,css_count,css_bytes,table_count,deprecated_tag_count,has_viewport,has_media_query,has_flex_grid,has_responsive_units,has_canonical,has_og,has_schema,has_favicon,has_tel,has_address,has_hours,has_map,has_sns,sns_platforms,design_score,clarity_score,content_score,cleanliness_score,speed_score,seo_score,mobile_score,sns_score,total_score,grade,notes
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=210,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=210,2,ウルトラメンタルクリニック|須田病院,name_tel:ウルトラメンタルクリニック|0577-62-8720|name_tel:須田病院|0577-72-2100,200,1,,2277,45708,euc-jp,岐阜県 高山市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,936,25,3,2641,5,5,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,54,72,76,69,45,0,61,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:5
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=211,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=211,1,早稲田クリニック,name_tel:早稲田クリニック|0574-62-7838,200,1,,2390,45429,euc-jp,岐阜県 可児市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,888,25,3,2641,4,4,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,54,72,76,69,45,0,61,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:4
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=22,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=22,1,瀬戸こころの診療所,name_tel:瀬戸こころの診療所|0561-85-0236,200,1,,2144,52922,euc-jp,愛知県 瀬戸市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1265,38,3,5246,6,10,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,72,76,69,45,0,68,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:10
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=23,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=23,3,日進メンタルクリニック|あいち熊木クリニック|あかいけ好日こころのクリニック,name_tel:日進メンタルクリニック|0561-75-5828|name_tel:あいち熊木クリニック|0561-75-5707|name_tel:あかいけ好日こころのクリニック|052-808-3800,200,1,,1964,53389,euc-jp,愛知県 日進市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1318,37,3,5246,7,11,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,72,76,69,45,0,68,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:11
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=25,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=25,1,長久手メンタルクリニック,name_tel:長久手メンタルクリニック|0561-56-7855,200,1,,2320,46279,euc-jp,愛知県 長久手市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1033,25,3,2641,3,3,1,0,0,0,0,0,0,0,1,1,0,1,0,,45,76,54,77,76,69,45,0,62,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:3
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=27,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=27,3,吉田クリニック|いなざわこころのクリニック|癒やしの森メンタルクリニック,name_tel:吉田クリニック|0587-21-0015|name_tel:いなざわこころのクリニック|0587-33-7800|name_tel:癒やしの森メンタルクリニック|0587-33-0841,200,1,,2138,53372,euc-jp,愛知県 稲沢市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1358,37,3,5246,7,12,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,72,76,69,45,0,68,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:12
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=28,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=28,2,北名古屋はやしこころのクリニック|西春メンタルクリニック,name_tel:北名古屋はやしこころのクリニック|0568-65-7777|name_tel:西春メンタルクリニック|0568-21-5568,200,1,,2256,46336,euc-jp,愛知県 北名古屋市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1041,25,3,2641,3,3,1,0,0,0,0,0,0,0,1,1,0,1,0,,45,76,54,77,76,69,45,0,62,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:3
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=3,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=3,9,福智クリニック|御器所こころのクリニック|御器所ストレスメンタルクリニック|桜クリニック|室谷醫院,name_tel:福智クリニック|052-732-8300|name_tel:御器所こころのクリニック|052-859-1600|name_tel:御器所ストレスメンタルクリニック|052-851-7000|name_tel:桜クリニック|052-835-8787|name_tel:室谷醫院|052-834-0503,200,1,,1832,58430,euc-jp,名古屋市 昭和区の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1680,51,3,5246,17,26,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,67,76,69,45,0,67,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:26
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=33,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=33,1,ひだまりこころクリニック,name_tel:ひだまりこころクリニック|052-441-0800,200,1,,1659,52220,euc-jp,愛知県 あま市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1149,37,3,5246,5,9,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,66,72,76,69,45,0,66,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:9
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=35,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=35,3,かとう心療クリニック|北町メンタルクリニック|COCORO Clinic,name_tel:かとう心療クリニック|0567-22-4560|name_tel:北町メンタルクリニック|0567-22-0234|name_tel:COCOROClinic|0567-22-1007,200,1,,1809,46728,euc-jp,愛知県 津島市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1070,25,3,2641,4,4,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,54,72,76,69,45,0,61,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:4
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=39,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=39,4,小牧原クリニック|小牧メンタルクリニック|すどうストレスケアクリニック|みさわこころのクリニック,name_tel:小牧原クリニック|090-2465-3256|name_tel:小牧メンタルクリニック|0568-76-7700|name_tel:すどうストレスケアクリニック|0568-75-0222|name_tel:みさわこころのクリニック|0568-75-2288,200,1,,2183,47451,euc-jp,愛知県 小牧市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1149,25,3,2641,6,6,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,54,72,76,69,45,0,61,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:6
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=4,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=4,15,桜ヶ丘メンタルクリニック|すずかけクリニック|池下やすらぎクリニック|石井クリニック|おさむら心療医院,name_tel:桜ヶ丘メンタルクリニック|052-788-2100|name_tel:すずかけクリニック|052-731-8300|name_tel:池下やすらぎクリニック|052-763-4556|name_tel:石井クリニック|052-732-3151|name_tel:おさむら心療医院|052-753-4919,200,1,,2337,59885,euc-jp,名古屋市 千種区の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1893,47,3,5246,23,31,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,67,76,69,45,0,67,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:31
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=41,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=41,2,Kこころのクリニック|ともこころのクリニック,name_tel:Kこころのクリニック|0568-63-3007|name_tel:ともこころのクリニック|0568-62-0556,200,1,,2135,46338,euc-jp,愛知県 犬山市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1034,25,3,2641,3,3,1,0,0,0,0,0,0,0,1,1,0,1,0,,45,76,54,77,76,69,45,0,62,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:3
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=42,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=42,1,岩倉メンタルクリニック,name_tel:岩倉メンタルクリニック|0587-65-3200,200,1,,2247,45923,euc-jp,愛知県 岩倉市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,989,25,3,2641,2,2,1,0,0,0,0,0,0,0,1,1,0,1,0,,49,76,54,85,76,69,45,0,63,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:2
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=46,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=46,3,みよしメンタルクリニック|かすやメンタルクリニック|はしたにクリニック,name_tel:みよしメンタルクリニック|0561-33-1780|name_tel:かすやメンタルクリニック|0561-33-0880|name_tel:はしたにクリニック|0561-33-5380,200,1,,2240,52624,euc-jp,愛知県 みよし市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1218,36,3,5246,6,10,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,72,76,69,45,0,68,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:10
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=47,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=47,8,一宮むすび心療内科|いまむら病院|桜井クリニック|嶋田メンタルクリニック|セベ心療クリニック,name_tel:一宮むすび心療内科|0586-23-1380|name_tel:いまむら病院|0586-73-8141|name_tel:桜井クリニック|0586-73-3790|name_tel:嶋田メンタルクリニック|0586-47-7555|name_tel:セベ心療クリニック|0586-52-0858,200,1,,2166,48959,euc-jp,愛知県 一宮市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1302,25,3,2641,10,10,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,64,67,76,69,45,0,62,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:10
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=48,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=48,11,上豊田こころの絆クリニック|衣ヶ原病院|仁大病院|杉田メンタルクリニック|豊田こころの診療所,name_tel:上豊田こころの絆クリニック|0565-45-1110|name_tel:衣ヶ原病院|0565-32-0991|name_tel:仁大病院|0565-45-0110|name_tel:杉田メンタルクリニック|0565-36-5588|name_tel:豊田こころの診療所|0565-41-5070,200,1,,1931,51329,euc-jp,愛知県 豊田市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1532,25,3,2641,16,16,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,64,67,76,69,45,0,62,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:16
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=49,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=49,2,楓の丘こどもと女性のクリニック|ゆうCOCOROクリニック,name_tel:楓の丘こどもと女性のクリニック|0562-85-5050|name_tel:ゆうCOCOROクリニック|0562-57-0066,200,1,,2780,46704,euc-jp,愛知県 大府市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1080,25,3,2641,4,4,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,54,72,62,69,45,0,59,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:4
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=5,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=5,9,いずメンタルクリニック|植田こころのクリニック|塩釜口こころクリニック|関谷平針メンタルクリニック|たけうち心療内科,name_tel:いずメンタルクリニック|052-806-2011|name_tel:植田こころのクリニック|052-800-0556|name_tel:塩釜口こころクリニック|052-831-0011|name_tel:関谷平針メンタルクリニック|052-806-7910|name_tel:たけうち心療内科|052-806-0155,200,1,,2713,48492,euc-jp,名古屋市 天白区の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1266,25,3,2641,12,12,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,64,67,62,69,45,0,60,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:12
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=50,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=50,8,あおばクリニック|岡崎駅はるさきクリニック|岡崎メンタルクリニック|おかざきよろず心のクリニック|クリニック花草,name_tel:あおばクリニック|0564-71-6777|name_tel:岡崎駅はるさきクリニック|0564-64-1100|name_tel:岡崎メンタルクリニック|0564-73-0275|name_tel:おかざきよろず心のクリニック|0564-64-6616|name_tel:クリニック花草|0564-65-3633,200,1,,2127,51560,euc-jp,愛知県 岡崎市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1601,25,3,2641,17,17,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,64,67,76,69,45,0,62,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:17
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=51,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=51,7,青山メンタルクリニック|あゆメンタルクリニック|いしかわハーブクリニック|神谷クリニック|サンメンタルクリニック,name_tel:青山メンタルクリニック|0566-73-6900|name_tel:あゆメンタルクリニック|0566-91-3300|name_tel:いしかわハーブクリニック|0566-72-8525|name_tel:神谷クリニック|0566-77-8810|name_tel:サンメンタルクリニック|0566-91-7566,200,1,,1884,55347,euc-jp,愛知県 安城市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1508,38,3,5246,13,17,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,67,76,69,45,0,67,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:17
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=52,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=52,6,美園フォレストクリニック|刈谷こころのクリニック|刈谷よしだメンタルクリニック|羽根メンタルクリニック|堀クリニック,name_tel:美園フォレストクリニック|0566-74-7711|name_tel:刈谷こころのクリニック|0566-91-7007|name_tel:刈谷よしだメンタルクリニック|0566-70-9889|name_tel:羽根メンタルクリニック|0566-22-5100|name_tel:堀クリニック|0566-63-2100,200,1,,2255,53668,euc-jp,愛知県 刈谷市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1338,37,3,5246,9,13,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,67,76,69,45,0,67,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:13
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=53,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=53,2,ＪＵＮメンタルクリニック|東海こころのクリニック,name_tel:ＪＵＮメンタルクリニック|0562-32-1155|name_tel:東海こころのクリニック|052-601-9960,200,1,,2399,47887,euc-jp,愛知県 東海市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1194,25,3,2641,7,7,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,54,72,76,69,45,0,61,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:7
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=59,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=59,2,こころ音メンタルクリニック|滝川メンタルクリニック,name_tel:こころ音メンタルクリニック|0569-21-0556|name_tel:滝川メンタルクリニック|0569-22-7780,200,1,,2567,47785,euc-jp,愛知県 半田市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1180,25,3,2641,7,7,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,54,72,62,69,45,0,59,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:7
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=6,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=6,2,滝メンタルクリニック|五女子クリニック,name_tel:滝メンタルクリニック|052-363-3332|name_tel:五女子クリニック|052-355-5204,200,1,,2911,51035,euc-jp,名古屋市 中川区の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1068,36,3,5246,5,9,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,66,72,62,69,45,0,64,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:9
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=60,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=60,13,至クリニック|岩屋病院|大島医院|かずおメンタルクリニック|可知メンタルクリニック,name_tel:至クリニック|0532-53-1211|name_tel:岩屋病院|0532-61-6251|name_tel:大島医院|0532-55-3411|name_tel:かずおメンタルクリニック|0532-48-6666|name_tel:可知メンタルクリニック|0532-33-8005,200,1,,2002,54115,euc-jp,愛知県 豊橋市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1786,25,3,2641,24,24,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,64,67,76,69,45,0,62,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:24
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=61,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=61,1,内藤メンタルクリニック,name_tel:内藤メンタルクリニック|0533-82-1556,200,1,,2319,47707,euc-jp,愛知県 豊川市の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1170,25,3,2641,7,7,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,54,72,76,69,45,0,61,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:7
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=7,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=7,17,金山メンタルクリニック|中メンタルクリニック|青木クリニック|大須メンタルクリニック|岡神経科,name_tel:金山メンタルクリニック|052-332-5005|name_tel:中メンタルクリニック|052-243-1151|name_tel:青木クリニック|052-202-1616|name_tel:大須メンタルクリニック|052-269-3500|name_tel:岡神経科|052-955-1606,200,1,,2145,61088,euc-jp,名古屋市 中区の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1999,49,3,5246,26,34,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,67,76,69,45,0,67,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:34
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=8,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=8,13,菜の花こころのクリニック|中村公園メンタルクリニック|木村神経科|心・漢方 くすのき医院|木洩れ日こころのクリニック,name_tel:菜の花こころのクリニック|052-471-7879|name_tel:中村公園メンタルクリニック|052-486-0111|name_tel:木村神経科|052-561-0666|name_tel:心・漢方くすのき医院|052-433-3701|name_tel:木洩れ日こころのクリニック|052-541-1112,200,1,,2022,63851,euc-jp,名古屋市 中村区の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,2283,60,3,5246,27,39,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,67,76,69,45,0,67,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:39
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=9,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00008&area=9,6,船山メンタルクリニック／カウンセリングオフィス|小田井メンタルクリニック|浄心こころのクリニック|のぞみメンタルクリニック|名駅さこうメンタルクリニック,name_tel:船山メンタルクリニック／カウンセリングオフィス|052-563-2780|name_tel:小田井メンタルクリニック|052-509-0018|name_tel:浄心こころのクリニック|052-528-0022|name_tel:のぞみメンタルクリニック|052-533-0212|name_tel:名駅さこうメンタルクリニック|052-551-7717,200,1,,1930,53744,euc-jp,名古屋市 西区の心療内科・精神科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1381,36,3,5246,12,16,1,0,0,0,0,0,0,0,1,1,1,1,0,,48,92,76,67,76,69,45,0,67,C,HTTPSではない; レスポンシブCSS弱い; SNSリンク未検出; 古いHTMLタグ:16
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00009&area=144,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00009&area=144,1,尾呂志リハビリ診療所,name_tel:尾呂志リハビリ診療所|05979-4-1780,200,1,,1789,47467,euc-jp,三重県 東紀州地方のリハビリ科 - 検索は医療マップ,"名古屋市の病院マップ。愛知県、三重県、静岡県、岐阜県の病院マップ。病院・薬局・介護など医療機関の情報20,000件以上。",1,,0,1138,25,3,2641,9,9,1,0,0,0,0,0,0,0,1,1,0,1,0,,42,76,54,67,76,69,45,0,60,C,HTTPSではない; レスポンシブCSS弱い; 診療時間情報弱い; SNSリンク未検出; 古いHTMLタグ:9
